"__time","tenant_id","site_program_id","wind_direction","pressure","sequence_number","group_id","kafka.timestamp","temperature","site_id","kafka.topic","humidity","wind_speed","monitoring_system_id","timestamp"
"2025-07-31T06:26:44.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","198","1026.8","10798","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943225699","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.9","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943204000"
"2025-07-31T06:26:38.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","196","1026.3","10797","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943225699","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","3.2","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943198000"
"2025-07-31T06:26:33.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","195","1026.6","10796","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943225699","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","3","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943193000"
"2025-07-31T06:26:28.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","194","1026.8","10795","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943225699","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.8","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943188000"
"2025-07-31T06:26:22.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","194","1026.9","10794","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943225699","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.9","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943182000"
"2025-07-31T06:26:16.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","195","1027.2","10793","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943225699","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","3.5","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943176000"
"2025-07-31T06:26:11.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","193","1027.3","10792","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943225699","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.9","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943171000"
"2025-07-31T06:26:06.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","192","1026.9","10791","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943225699","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","3.1","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943166000"
"2025-07-31T06:26:00.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","193","1026.8","10790","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943225699","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.5","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943160000"
"2025-07-31T06:25:55.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","191","1026.8","10789","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943225699","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.7","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943155000"
"2025-07-31T06:25:50.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","191","1026.8","10788","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943225699","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.6","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943150000"
"2025-07-31T06:25:44.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","193","1026.7","10787","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943225699","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.8","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943144000"
"2025-07-31T06:25:38.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","193","1026.5","10786","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943225699","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.9","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943138000"
"2025-07-31T06:25:33.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","192","1026.3","10785","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943225699","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.4","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943133000"
"2025-07-31T06:25:28.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","193","1026.5","10784","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943225699","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.9","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943128000"
"2025-07-31T06:25:22.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","190","1026.9","10783","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943225699","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.3","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943122000"
"2025-07-31T06:25:16.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","192","1027","10782","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943169109","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.2","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943116000"
"2025-07-31T06:25:10.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","192","1026.7","10781","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943169109","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.4","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943110000"
"2025-07-31T06:25:05.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","194","1026.6","10780","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943169109","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.3","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943105000"
"2025-07-31T06:25:00.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","193","1026.8","10779","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943169109","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.5","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943100000"
"2025-07-31T06:24:54.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","192","1027.1","10778","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943169109","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.6","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943094000"
"2025-07-31T06:24:48.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","192","1027","10777","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943169109","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.7","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943088000"
"2025-07-31T06:24:43.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","194","1026.7","10776","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943169109","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.5","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943083000"
"2025-07-31T06:24:37.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","195","1026.9","10775","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943169109","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.6","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943077000"
"2025-07-31T06:24:32.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","196","1027","10774","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943109671","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.5","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943072000"
"2025-07-31T06:24:26.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","193","1027.3","10773","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943109671","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.3","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943066000"
"2025-07-31T06:24:20.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","192","1027.1","10772","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943109671","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.3","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943060000"
"2025-07-31T06:24:15.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","191","1027.2","10771","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943109671","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.7","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943055000"
"2025-07-31T06:24:09.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","192","1027.2","10770","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943109671","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.5","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943049000"
"2025-07-31T06:24:04.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","191","1027.2","10769","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943109671","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.3","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943044000"
"2025-07-31T06:23:58.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","193","1027","10768","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943109671","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","3.1","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943038000"
"2025-07-31T06:23:53.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","192","1026.8","10767","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943042698","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.7","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943033000"
"2025-07-31T06:23:47.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","193","1026.9","10766","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943042698","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.7","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943027000"
"2025-07-31T06:23:41.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","194","1026.9","10765","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943042698","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","3","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943021000"
"2025-07-31T06:23:36.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","193","1027.2","10764","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943042698","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.4","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943016000"
"2025-07-31T06:23:30.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","192","1027","10763","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943042698","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.3","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943010000"
"2025-07-31T06:23:25.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","194","1027.3","10762","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943042698","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753943005000"
"2025-07-31T06:23:19.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","193","1027.5","10761","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943042698","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.5","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753942999000"
"2025-07-31T06:23:14.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","195","1027.4","10760","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943042698","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.3","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753942994000"
"2025-07-31T06:23:08.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","193","1027.8","10759","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943042698","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.3","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753942988000"
"2025-07-31T06:23:03.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","192","1028","10758","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943042698","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","3.3","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753942983000"
"2025-07-31T06:22:57.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","189","1028.1","10757","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943042698","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","3.1","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753942977000"
"2025-07-31T06:22:52.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","188","1027.6","10756","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943042698","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","3.1","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753942972000"
"2025-07-31T06:22:46.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","189","1027.7","10755","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943005870","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","3","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753942966000"
"2025-07-31T06:22:40.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","190","1027.6","10754","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943005870","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.9","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753942960000"
"2025-07-31T06:22:35.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","192","1027.6","10753","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943005870","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2.3","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753942955000"
"2025-07-31T06:22:30.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","193","1027.8","10752","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943005870","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","2","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753942950000"
"2025-07-31T06:22:24.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","192","1027.8","10751","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943005870","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","3.1","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753942944000"
"2025-07-31T06:22:19.000Z","f5eb2a3c-9c4d-4b8e-b52e-8a07e9663ad2","fd53de65-3fb0-4c12-aacc-9f78a164a7f2","193","1027.9","10750","dd04e065-ef7d-4c28-994d-8daa211b7b61","1753943005870","20","60c3043c-ddc3-4d82-a935-a4f314c4f77c","site_program.fd53de65-3fb0-4c12-aacc-9f78a164a7f2.anemometer","null","3.3","398ae5cb-7971-44b2-b153-c2898ab6fde8","1753942939000"
